Name,Rating,NumberofReviews,GroupCategory,Address,Lat/Long,PriceTransfrom,lat,long
wendys-columbus-7,1.5,4,American,"{'address1': '2335 E 5th Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['2335 E 5th Ave', 'Columbus, OH 43219']}","{'latitude': 39.9855722, 'longitude': -82.9418177}",1,39.9855722,-82.9418177
rude-dog-bar-and-grill-pickerington,3,46,American,"{'address1': '10501 Blacklick Eastern Rd NW', 'address2': '', 'address3': '', 'city': 'Pickerington', 'zip_code': '43147', 'country': 'US', 'state': 'OH', 'display_address': ['10501 Blacklick Eastern Rd NW', 'Pickerington, OH 43147']}","{'latitude': 39.9286706039389, 'longitude': -82.7852102045859}",2,39.9286706,-82.7852102
wendys-columbus-30,2.5,15,American,"{'address1': '739 Bethel Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43214', 'country': 'US', 'state': 'OH', 'display_address': ['739 Bethel Rd', 'Columbus, OH 43214']}","{'latitude': 40.06267, 'longitude': -83.03974}",1,40.06267,-83.03974
mcdonalds-columbus-34,2,17,American,"{'address1': '1972 N High St', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1972 N High St', 'Columbus, OH 43201']}","{'latitude': 40.0026435852051, 'longitude': -83.0081100463867}",1,40.00264359,-83.00811005
wendys-columbus-28,1,2,American,"{'address1': '1460 Harrisburg Pike', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43223', 'country': 'US', 'state': 'OH', 'display_address': ['1460 Harrisburg Pike', 'Columbus, OH 43223']}","{'latitude': 39.92816, 'longitude': -83.05418}",1,39.92816,-83.05418
burger-king-columbus-28,3.5,3,American,"{'address1': '5425 W Broad St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['5425 W Broad St', 'Columbus, OH 43228']}","{'latitude': 39.9509392, 'longitude': -83.1449814}",0,39.9509392,-83.1449814
white-castle-columbus-16,3,3,American,"{'address1': '1617 Holt Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['1617 Holt Rd', 'Columbus, OH 43228']}","{'latitude': 39.91942, 'longitude': -83.12299}",0,39.91942,-83.12299
mcdonalds-columbus-21,2.5,17,American,"{'address1': '5410 Renner Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['5410 Renner Rd', 'Columbus, OH 43228']}","{'latitude': 39.981685, 'longitude': -83.151596}",1,39.981685,-83.151596
sonic-store-962-columbus,3,2,American,"{'address1': '2846 Stelzer Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['2846 Stelzer Rd', 'Columbus, OH 43219']}","{'latitude': 40.031976, 'longitude': -82.9101867}",0,40.031976,-82.9101867
wendys-columbus-29,2,5,American,"{'address1': '3055 Sullivant Ave', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43204', 'country': 'US', 'state': 'OH', 'display_address': ['3055 Sullivant Ave', 'Columbus, OH 43204']}","{'latitude': 39.94308, 'longitude': -83.08032}",1,39.94308,-83.08032
wendys-columbus-76,4,1,American,"{'address1': '2004 North High St', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['2004 North High St', 'Columbus, OH 43201']}","{'latitude': 40.003351, 'longitude': -83.008538}",0,40.003351,-83.008538
five-guys-burgers-and-fries-columbus-3,1,1,American,"{'address1': '220 Easton Town Ctr', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['220 Easton Town Ctr', 'Columbus, OH 43219']}","{'latitude': 40.0499849, 'longitude': -82.9151848}",0,40.0499849,-82.9151848
red-robin-gourmet-burgers-hilliard,3,71,American,"{'address1': '1865 Hilliard-Rome Road', 'address2': None, 'address3': None, 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['1865 Hilliard-Rome Road', 'Hilliard, OH 43026']}","{'latitude': 39.9897117614746, 'longitude': -83.1522979736328}",2,39.98971176,-83.15229797
mcdonalds-columbus-37,1,3,American,"{'address1': '3636 W Broad St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['3636 W Broad St', 'Columbus, OH 43228']}","{'latitude': 39.9538205, 'longitude': -83.0983026}",1,39.9538205,-83.0983026
mcdonalds-columbus-75,3,1,American,"{'address1': '1905 Henderson Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['1905 Henderson Rd', 'Columbus, OH 43220']}","{'latitude': 40.054817199707, 'longitude': -83.0704650878906}",1,40.0548172,-83.07046509
o-charleys-restaurant-and-bar-canal-winchester,2.5,27,American,"{'address1': '6224 Gender Rd', 'address2': None, 'address3': None, 'city': 'Canal Winchester', 'zip_code': '43110', 'country': 'US', 'state': 'OH', 'display_address': ['6224 Gender Rd', 'Canal Winchester, OH 43110']}","{'latitude': 39.854657, 'longitude': -82.827495}",2,39.854657,-82.827495
o-charleys-restaurant-and-bar-reynoldsburg,3.5,36,American,"{'address1': '2272 Baltimore Reynoldsburg Rd', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['2272 Baltimore Reynoldsburg Rd', 'Reynoldsburg, OH 43068']}","{'latitude': 39.93821, 'longitude': -82.789885}",2,39.93821,-82.789885
white-castle-columbus-24,2.5,3,American,"{'address1': '1025 Alum Creek Dr', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43209', 'country': 'US', 'state': 'OH', 'display_address': ['1025 Alum Creek Dr', 'Columbus, OH 43209']}","{'latitude': 39.9518945469601, 'longitude': -82.9326}",1,39.95189455,-82.9326
wendys-columbus-32,3.5,3,American,"{'address1': '1510 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1510 N High St', 'Columbus, OH 43201']}","{'latitude': 39.9931841918717, 'longitude': -83.0062937772148}",1,39.99318419,-83.00629378
mcdonalds-columbus-11,1.5,18,American,"{'address1': '4840 N Hamilton Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['4840 N Hamilton Rd', 'Columbus, OH 43230']}","{'latitude': 40.05618, 'longitude': -82.86285}",1,40.05618,-82.86285
mcdonalds-columbus-90,1.5,7,American,"{'address1': '6914 E Broad St', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['6914 E Broad St', 'Columbus, OH 43213']}","{'latitude': 39.982784, 'longitude': -82.818283}",1,39.982784,-82.818283
burger-king-columbus-37,1.5,11,American,"{'address1': '817 W 5th Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['817 W 5th Ave', 'Columbus, OH 43212']}","{'latitude': 39.9875717, 'longitude': -83.0277634}",1,39.9875717,-83.0277634
wendys-columbus-68,2.5,11,American,"{'address1': '685 E Hudson St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43211', 'country': 'US', 'state': 'OH', 'display_address': ['685 E Hudson St', 'Columbus, OH 43211']}","{'latitude': 40.01443, 'longitude': -82.99197}",1,40.01443,-82.99197
burger-king-columbus-26,2,9,American,"{'address1': '3275 Refugee Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43232', 'country': 'US', 'state': 'OH', 'display_address': ['3275 Refugee Rd', 'Columbus, OH 43232']}","{'latitude': 39.9170494, 'longitude': -82.91436}",0,39.9170494,-82.91436
wendys-columbus-42,3.5,6,American,"{'address1': '7170 Sawmill Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['7170 Sawmill Rd', 'Columbus, OH 43235']}","{'latitude': 40.1110687255859, 'longitude': -83.0897827148438}",1,40.11106873,-83.08978271
mcdonalds-columbus-79,1,2,American,"{'address1': '4250 International Gateway', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['4250 International Gateway', 'Columbus, OH 43219']}","{'latitude': 39.9988136, 'longitude': -82.8946457}",1,39.9988136,-82.8946457
mcdonalds-columbus-41,2,13,American,"{'address1': '1006 S High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43206', 'country': 'US', 'state': 'OH', 'display_address': ['1006 S High St', 'Columbus, OH 43206']}","{'latitude': 39.9416809, 'longitude': -82.9962234}",1,39.9416809,-82.9962234
mcdonalds-columbus-78,2,28,American,"{'address1': '7190 Sawmill Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['7190 Sawmill Rd', 'Columbus, OH 43235']}","{'latitude': 40.111522, 'longitude': -83.089775}",1,40.111522,-83.089775
burger-king-columbus-36,2.5,6,American,"{'address1': '4800 Sawmill Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['4800 Sawmill Rd', 'Columbus, OH 43235']}","{'latitude': 40.06713, 'longitude': -83.0926}",1,40.06713,-83.0926
burger-king-columbus-31,1,7,American,"{'address1': '3660 W Broad St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['3660 W Broad St', 'Columbus, OH 43228']}","{'latitude': 39.9541358947754, 'longitude': -83.0985870361328}",1,39.95413589,-83.09858704
wendys-columbus-43,2,13,American,"{'address1': '3040 Northwest Blvd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43221', 'country': 'US', 'state': 'OH', 'display_address': ['3040 Northwest Blvd', 'Columbus, OH 43221']}","{'latitude': 40.019062, 'longitude': -83.056938}",1,40.019062,-83.056938
mcdonalds-columbus-62,1,2,American,"{'address1': '2520 S Hamilton Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43232', 'country': 'US', 'state': 'OH', 'display_address': ['2520 S Hamilton Rd', 'Columbus, OH 43232']}","{'latitude': 39.9251174926758, 'longitude': -82.8787841796875}",0,39.92511749,-82.87878418
wendys-plain-city,3,1,American,"{'address1': '7310 OH-161', 'address2': '', 'address3': None, 'city': 'Plain City', 'zip_code': '43064', 'country': 'US', 'state': 'OH', 'display_address': ['7310 OH-161', 'Plain City, OH 43064']}","{'latitude': 40.1072684, 'longitude': -83.2563482}",0,40.1072684,-83.2563482
wendys-columbus-65,2.5,4,American,"{'address1': '4989 Renner Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['4989 Renner Rd', 'Columbus, OH 43228']}","{'latitude': 39.980827331543, 'longitude': -83.1514053344727}",0,39.98082733,-83.15140533
burger-king-columbus-41,1.5,8,American,"{'address1': '6400 Sawmill Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['6400 Sawmill Rd', 'Columbus, OH 43235']}","{'latitude': 40.09774, 'longitude': -83.09039}",1,40.09774,-83.09039
frischs-big-boy-restaurants-grove-city,3,15,American,"{'address1': '2878 Home Rd', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['2878 Home Rd', 'Grove City, OH 43123']}","{'latitude': 39.90207, 'longitude': -83.07835}",1,39.90207,-83.07835
red-robin-gourmet-burgers-dublin,3,19,American,"{'address1': '5043 Tuttle Crossing Blvd', 'address2': 'Ste 205', 'address3': None, 'city': 'Dublin', 'zip_code': '43016', 'country': 'US', 'state': 'OH', 'display_address': ['5043 Tuttle Crossing Blvd', 'Ste 205', 'Dublin, OH 43016']}","{'latitude': 40.07597, 'longitude': -83.12858}",2,40.07597,-83.12858
wendys-columbus-37,2.5,6,American,"{'address1': '2626 Bethel Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['2626 Bethel Rd', 'Columbus, OH 43220']}","{'latitude': 40.0652834869493, 'longitude': -83.088513499851}",1,40.06528349,-83.0885135
wendys-columbus-22,1.5,7,American,"{'address1': '1100 Dublin Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['1100 Dublin Rd', 'Columbus, OH 43215']}","{'latitude': 39.9735908508301, 'longitude': -83.0465469360352}",1,39.97359085,-83.04654694
burger-king-restaurant-columbus-2,1,4,American,"{'address1': '2808 S Hamilton Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43232', 'country': 'US', 'state': 'OH', 'display_address': ['2808 S Hamilton Rd', 'Columbus, OH 43232']}","{'latitude': 39.9215, 'longitude': -82.8792}",1,39.9215,-82.8792
wendys-columbus-63,3,12,American,"{'address1': '8450 N High St', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['8450 N High St', 'Columbus, OH 43235']}","{'latitude': 40.1359558105469, 'longitude': -83.0163803100586}",1,40.13595581,-83.01638031
mcdonalds-columbus-31,3,8,American,"{'address1': '2865 Olentangy River Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43202', 'country': 'US', 'state': 'OH', 'display_address': ['2865 Olentangy River Rd', 'Columbus, OH 43202']}","{'latitude': 40.019397, 'longitude': -83.0247318}",1,40.019397,-83.0247318
five-guys-grove-city,3.5,19,American,"{'address1': '1790 Stringtown Rd', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['1790 Stringtown Rd', 'Grove City, OH 43123']}","{'latitude': 39.8793312672483, 'longitude': -83.0442712839011}",1,39.87933127,-83.04427128
wendys-columbus-12,2.5,5,American,"{'address1': '6740 E Broad St', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['6740 E Broad St', 'Columbus, OH 43213']}","{'latitude': 39.981896057725, 'longitude': -82.8221719712019}",1,39.98189606,-82.82217197
burger-king-columbus-16,1.5,4,American,"{'address1': '5470 Renner Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['5470 Renner Rd', 'Columbus, OH 43228']}","{'latitude': 39.9817543029785, 'longitude': -83.1490707397461}",1,39.9817543,-83.14907074
burger-king-columbus-35,2,6,American,"{'address1': '3402 S High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43207', 'country': 'US', 'state': 'OH', 'display_address': ['3402 S High St', 'Columbus, OH 43207']}","{'latitude': 39.8927841186523, 'longitude': -82.9953765869141}",1,39.89278412,-82.99537659
the-thirsty-goat-grill-mount-sterling,4,5,American,"{'address1': '88 N London St', 'address2': '', 'address3': '', 'city': 'Mount Sterling', 'zip_code': '43143', 'country': 'US', 'state': 'OH', 'display_address': ['88 N London St', 'Mount Sterling, OH 43143']}","{'latitude': 39.7199122261311, 'longitude': -83.2658425346017}",1,39.71991223,-83.26584253
mcdonalds-columbus-10,2,7,American,"{'address1': '3600 W Dublin Granville Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['3600 W Dublin Granville Rd', 'Columbus, OH 43235']}","{'latitude': 40.0950599, 'longitude': -83.08693}",1,40.0950599,-83.08693
mcdonalds-columbus-61,1,9,American,"{'address1': '3554 S High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43207', 'country': 'US', 'state': 'OH', 'display_address': ['3554 S High St', 'Columbus, OH 43207']}","{'latitude': 39.88852, 'longitude': -82.99738}",1,39.88852,-82.99738
applebees-hilliard,2.5,32,American,"{'address1': '5561 Westchester Woods Blvd', 'address2': '', 'address3': '', 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['5561 Westchester Woods Blvd', 'Hilliard, OH 43026']}","{'latitude': 39.98508, 'longitude': -83.15255}",2,39.98508,-83.15255
ruby-tuesday-powell-2,2.5,32,American,"{'address1': '8753 Owenfield Dr', 'address2': None, 'address3': None, 'city': 'Powell', 'zip_code': '43065', 'country': 'US', 'state': 'OH', 'display_address': ['8753 Owenfield Dr', 'Powell, OH 43065']}","{'latitude': 40.16428, 'longitude': -83.02054}",2,40.16428,-83.02054
mcdonalds-columbus-13,2.5,9,American,"{'address1': '6221 Cleveland Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43231', 'country': 'US', 'state': 'OH', 'display_address': ['6221 Cleveland Ave', 'Columbus, OH 43231']}","{'latitude': 40.10026, 'longitude': -82.95031}",1,40.10026,-82.95031
wendys-columbus-35,2.5,4,American,"{'address1': '1500 Worthington Woods Blvd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43085', 'country': 'US', 'state': 'OH', 'display_address': ['1500 Worthington Woods Blvd', 'Columbus, OH 43085']}","{'latitude': 40.1242752075195, 'longitude': -82.9787139892578}",1,40.12427521,-82.97871399
white-castle-columbus-25,1,2,American,"{'address1': '3751 S Hamilton Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43232', 'country': 'US', 'state': 'OH', 'display_address': ['3751 S Hamilton Rd', 'Columbus, OH 43232']}","{'latitude': 39.8980468511581, 'longitude': -82.8823312371969}",1,39.89804685,-82.88233124
applebees-reynoldsburg,3,15,American,"{'address1': '2755 Brice Rd', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['2755 Brice Rd', 'Reynoldsburg, OH 43068']}","{'latitude': 39.9240494, 'longitude': -82.8311996}",2,39.9240494,-82.8311996
wendys-columbus-61,2.5,5,American,"{'address1': '1309 N Hamilton Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['1309 N Hamilton Rd', 'Columbus, OH 43230']}","{'latitude': 40.0534286499023, 'longitude': -82.864387512207}",1,40.05342865,-82.86438751
five-guys-reynoldsburg,4,21,American,"{'address1': '2078 State Rte 256', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['2078 State Rte 256', 'Reynoldsburg, OH 43068']}","{'latitude': 39.9420077, 'longitude': -82.7922788}",2,39.9420077,-82.7922788
mcdonalds-columbus-71,3,2,American,"{'address1': '8555 Orion Pl', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['8555 Orion Pl', 'Columbus, OH 43240']}","{'latitude': 40.1414833068848, 'longitude': -82.9662322998047}",1,40.14148331,-82.9662323
mcdonalds-columbus-30,1.5,3,American,"{'address1': '800 Georgesville Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['800 Georgesville Rd', 'Columbus, OH 43228']}","{'latitude': 39.9357141, 'longitude': -83.1133668}",0,39.9357141,-83.1133668
mcdonalds-plain-city-2,2,4,American,"{'address1': '200 S Jefferson Ave', 'address2': None, 'address3': None, 'city': 'Plain City', 'zip_code': '43064', 'country': 'US', 'state': 'OH', 'display_address': ['200 S Jefferson Ave', 'Plain City, OH 43064']}","{'latitude': 40.10975, 'longitude': -83.27885}",1,40.10975,-83.27885
wendys-columbus-73,1,1,American,"{'address1': '1851 W Henderson Rd', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['1851 W Henderson Rd', 'Columbus, OH 43220']}","{'latitude': 40.0546792797753, 'longitude': -83.0693136590091}",0,40.05467928,-83.06931366
wendys-columbus-48,3,7,American,"{'address1': '1724 W 5th Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1724 W 5th Ave', 'Columbus, OH 43212']}","{'latitude': 39.9894409, 'longitude': -83.0523071}",1,39.9894409,-83.0523071
steak-n-shake-dublin-3,2.5,35,American,"{'address1': '5995 Sawmill Rd', 'address2': '', 'address3': '', 'city': 'Dublin', 'zip_code': '43017', 'country': 'US', 'state': 'OH', 'display_address': ['5995 Sawmill Rd', 'Dublin, OH 43017']}","{'latitude': 40.0881479, 'longitude': -83.092665}",1,40.0881479,-83.092665
mcdonalds-columbus-18,2.5,9,American,"{'address1': '1074 Gemini Pl', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['1074 Gemini Pl', 'Columbus, OH 43240']}","{'latitude': 40.1480865478516, 'longitude': -82.9886856079102}",1,40.14808655,-82.98868561
wendys-columbus-9,2,10,American,"{'address1': '450 W 10th Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43210', 'country': 'US', 'state': 'OH', 'display_address': ['450 W 10th Ave', 'Columbus, OH 43210']}","{'latitude': 39.995361599505, 'longitude': -83.0173139007876}",1,39.9953616,-83.0173139
steak-n-shake-dublin,2,23,American,"{'address1': '6075 Emerald Pkwy', 'address2': '', 'address3': '', 'city': 'Dublin', 'zip_code': '43016', 'country': 'US', 'state': 'OH', 'display_address': ['6075 Emerald Pkwy', 'Dublin, OH 43016']}","{'latitude': 40.07617, 'longitude': -83.14104}",1,40.07617,-83.14104
tweeters-chicken-crib-dublin-2,2.5,26,American,"{'address1': '5927 Karric Square Dr', 'address2': None, 'address3': None, 'city': 'Dublin', 'zip_code': '43016', 'country': 'US', 'state': 'OH', 'display_address': ['5927 Karric Square Dr', 'Dublin, OH 43016']}","{'latitude': 40.07343, 'longitude': -83.12262}",2,40.07343,-83.12262
burger-king-columbus-24,1.5,7,American,"{'address1': '1919 Channingway Center Dr', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43232', 'country': 'US', 'state': 'OH', 'display_address': ['1919 Channingway Center Dr', 'Columbus, OH 43232']}","{'latitude': 39.94011, 'longitude': -82.83055}",2,39.94011,-82.83055
mcdonalds-west-jefferson-5,1,5,American,"{'address1': '285 E Main St', 'address2': '', 'address3': '', 'city': 'West Jefferson', 'zip_code': '43162', 'country': 'US', 'state': 'OH', 'display_address': ['285 E Main St', 'West Jefferson, OH 43162']}","{'latitude': 39.9448165893555, 'longitude': -83.2609939575195}",0,39.94481659,-83.26099396
steak-n-shake-grove-city,2,29,American,"{'address1': '1759 Stringtown Rd', 'address2': None, 'address3': None, 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['1759 Stringtown Rd', 'Grove City, OH 43123']}","{'latitude': 39.87832, 'longitude': -83.04332}",1,39.87832,-83.04332
ruby-tuesday-grove-city,2.5,18,American,"{'address1': '4065 Marlane Drive', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['4065 Marlane Drive', 'Grove City, OH 43123']}","{'latitude': 39.8793601989746, 'longitude': -83.0522537231445}",2,39.8793602,-83.05225372
steak-n-shake-powell,2.5,23,American,"{'address1': '8800 Owenfield Dr', 'address2': None, 'address3': None, 'city': 'Powell', 'zip_code': '43065', 'country': 'US', 'state': 'OH', 'display_address': ['8800 Owenfield Dr', 'Powell, OH 43065']}","{'latitude': 40.16345, 'longitude': -83.02154}",1,40.16345,-83.02154
burger-king-columbus-18,1.5,21,American,"{'address1': '4060 Morse Crossing', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['4060 Morse Crossing', 'Columbus, OH 43219']}","{'latitude': 40.0528438389301, 'longitude': -82.9194040596485}",1,40.05284384,-82.91940406
mcdonalds-columbus-50,3,2,American,"{'address1': '3900 Morse Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['3900 Morse Rd', 'Columbus, OH 43219']}","{'latitude': 40.0598602, 'longitude': -82.9131393}",0,40.0598602,-82.9131393
mcdonalds-columbus-5,1.5,21,American,"{'address1': '359 Agler Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['359 Agler Rd', 'Columbus, OH 43230']}","{'latitude': 40.0191002, 'longitude': -82.8898392}",1,40.0191002,-82.8898392
wendys-hilliard-2,2.5,10,American,"{'address1': '4245 Cemetery Rd', 'address2': '', 'address3': '', 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['4245 Cemetery Rd', 'Hilliard, OH 43026']}","{'latitude': 40.0321235656738, 'longitude': -83.1297225952148}",1,40.03212357,-83.1297226
white-castle-grove-city-2,3,12,American,"{'address1': '1620 Stringtown Rd', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['1620 Stringtown Rd', 'Grove City, OH 43123']}","{'latitude': 39.879124, 'longitude': -83.046173}",1,39.879124,-83.046173
demos-grille-hilliard,4,1,American,"{'address1': '3600 Park Mill Run Dr', 'address2': '', 'address3': None, 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['3600 Park Mill Run Dr', 'Hilliard, OH 43026']}","{'latitude': 40.02796, 'longitude': -83.1188899}",0,40.02796,-83.1188899
mcdonalds-worthington-3,1,7,American,"{'address1': '7557 Worthington Galena Rd', 'address2': '', 'address3': '', 'city': 'Worthington', 'zip_code': '43085', 'country': 'US', 'state': 'OH', 'display_address': ['7557 Worthington Galena Rd', 'Worthington, OH 43085']}","{'latitude': 40.11871, 'longitude': -82.98829}",1,40.11871,-82.98829
white-castle-hilliard,2.5,10,American,"{'address1': '1550 Hilliard-Rome Rd', 'address2': '', 'address3': '', 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['1550 Hilliard-Rome Rd', 'Hilliard, OH 43026']}","{'latitude': 39.9832916, 'longitude': -83.1500931}",1,39.9832916,-83.1500931
steak-n-shake-hilliard,1.5,43,American,"{'address1': '3635 Data Point Ct', 'address2': '', 'address3': '', 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['3635 Data Point Ct', 'Hilliard, OH 43026']}","{'latitude': 40.0270092697096, 'longitude': -83.1130710823611}",1,40.02700927,-83.11307108
mcdonalds-obetz,2.5,4,American,"{'address1': '5090 Groveport Rd', 'address2': '', 'address3': '', 'city': 'Obetz', 'zip_code': '43207', 'country': 'US', 'state': 'OH', 'display_address': ['5090 Groveport Rd', 'Obetz, OH 43207']}","{'latitude': 39.8685199, 'longitude': -82.93555}",1,39.8685199,-82.93555
mcdonalds-westerville-4,2.5,11,American,"{'address1': '40 S Cleveland Ave', 'address2': '', 'address3': '', 'city': 'Westerville', 'zip_code': '43081', 'country': 'US', 'state': 'OH', 'display_address': ['40 S Cleveland Ave', 'Westerville, OH 43081']}","{'latitude': 40.1235694885254, 'longitude': -82.9477005004883}",1,40.12356949,-82.9477005
