Name,Rating,Number of Reviews,Category,Address,Lat/Long,Price,lat,long
so-gong-dong-tofu-and-korean-bbq-columbus,4.5,17,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '2950 Hayden Rd', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43235', 'country': 'US', 'state': 'OH', 'display_address': ['2950 Hayden Rd', 'Columbus, OH 43235']}","{'latitude': 40.0664332, 'longitude': -83.0975265}",$$,40.0664332,-83.0975265
iron-grill-bbq-and-brew-columbus,3.5,102,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '5295 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43214', 'country': 'US', 'state': 'OH', 'display_address': ['5295 N High St', 'Columbus, OH 43214']}","{'latitude': 40.070484161377, 'longitude': -83.0195465087891}",$$,40.07048416,-83.01954651
barrel-and-boar-gahanna-2,4,95,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'address1': '121 Mill St', 'address2': '', 'address3': 'Creekside Plz', 'city': 'Gahanna', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['121 Mill St', 'Creekside Plz', 'Gahanna, OH 43230']}","{'latitude': 40.02075, 'longitude': -82.87968}",$$,40.02075,-82.87968
smoke-out-bbq-columbus-2,4.5,16,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43214', 'country': 'US', 'state': 'OH', 'display_address': ['Columbus, OH 43214']}","{'latitude': 40.106173, 'longitude': -82.8634299}",$,40.106173,-82.8634299
the-hickory-house-gahanna,4,122,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'address1': '550 Officenter Pl', 'address2': '', 'address3': '', 'city': 'Gahanna', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['550 Officenter Pl', 'Gahanna, OH 43230']}","{'latitude': 40.00391, 'longitude': -82.86099}",$$,40.00391,-82.86099
city-barbeque-columbus-4,4,195,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'catering', 'title': 'Caterers'}]","{'address1': '2111 W Henderson Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['2111 W Henderson Rd', 'Columbus, OH 43220']}","{'latitude': 40.0569343566895, 'longitude': -83.0759811401367}",$$,40.05693436,-83.07598114
jps-barbeque-ribs-and-chicken-columbus-2,3,19,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '2000 Norton Rd', 'address2': '', 'address3': 'Bolton Field', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['2000 Norton Rd', 'Bolton Field', 'Columbus, OH 43228']}","{'latitude': 39.9084604, 'longitude': -83.1442032}",$$,39.9084604,-83.1442032
trophy-bbq-columbus,4,1,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '3377 E Main St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['3377 E Main St', 'Columbus, OH 43213']}","{'latitude': 39.9560966491699, 'longitude': -82.9079513549805}",No recorded price,39.95609665,-82.90795135
city-barbeque-columbus-5,4,73,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'catering', 'title': 'Caterers'}]","{'address1': '8491 Sancus Boulevard', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['8491 Sancus Boulevard', 'Columbus, OH 43240']}","{'latitude': 40.13737, 'longitude': -82.99218}",$$,40.13737,-82.99218
lawsheas-southern-fish-and-ribs-columbus,3,33,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'address1': '1488 Morse Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43229', 'country': 'US', 'state': 'OH', 'display_address': ['1488 Morse Rd', 'Columbus, OH 43229']}","{'latitude': 40.0617162373125, 'longitude': -82.9796567226492}",$,40.06171624,-82.97965672
the-barn-at-rocky-fork-creek-gahanna-2,3.5,197,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'address1': '1370 E Johnstown Rd', 'address2': '', 'address3': '', 'city': 'Gahanna', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['1370 E Johnstown Rd', 'Gahanna, OH 43230']}","{'latitude': 40.0532159, 'longitude': -82.8425899}",$$$,40.0532159,-82.8425899
high-beck-tavern-columbus,3.5,67,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '564 S High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['564 S High St', 'Columbus, OH 43215']}","{'latitude': 39.95057, 'longitude': -82.99817}",$,39.95057,-82.99817
texas-roadhouse-columbus-5,3.5,59,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '1770 Hilliard-Rome Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['1770 Hilliard-Rome Rd', 'Columbus, OH 43026']}","{'latitude': 39.987471, 'longitude': -83.15054}",$$,39.987471,-83.15054
kennys-barbecue-columbus,4,2,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '1580 Joyce Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43211', 'country': 'US', 'state': 'OH', 'display_address': ['1580 Joyce Ave', 'Columbus, OH 43211']}","{'latitude': 39.99955, 'longitude': -82.965168}",$,39.99955,-82.965168
the-hickory-house-reynoldsburg,3.5,68,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'address1': '7051 E Main St', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['7051 E Main St', 'Reynoldsburg, OH 43068']}","{'latitude': 39.95442, 'longitude': -82.8094}",$$,39.95442,-82.8094
texas-roadhouse-columbus-4,3,30,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '5940 E Main St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['5940 E Main St', 'Columbus, OH 43213']}","{'latitude': 39.9551992, 'longitude': -82.8406043}",$$,39.9551992,-82.8406043
texas-roadhouse-columbus-3,3.5,67,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'address1': '8440 Lyra Dr', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['8440 Lyra Dr', 'Columbus, OH 43240']}","{'latitude': 40.1402397, 'longitude': -82.973259}",$$,40.1402397,-82.973259
hoggys-restaurant-and-catering-columbus,3,56,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'address1': '830 Bethel Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43214', 'country': 'US', 'state': 'OH', 'display_address': ['830 Bethel Rd', 'Columbus, OH 43214']}","{'latitude': 40.063548, 'longitude': -83.040982}",$,40.063548,-83.040982
city-barbeque-grove-city,4,60,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'salad', 'title': 'Salad'}]","{'address1': '2261 Stringtown Road', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['2261 Stringtown Road', 'Grove City, OH 43123']}","{'latitude': 39.8779707713687, 'longitude': -83.0633354187012}",$$,39.87797077,-83.06333542
big-daddys-bbq-columbus,5,4,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '1944 Morse Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43224', 'country': 'US', 'state': 'OH', 'display_address': ['1944 Morse Rd', 'Columbus, OH 43224']}","{'latitude': 40.0604909832513, 'longitude': -82.9673610784594}",No recorded price,40.06049098,-82.96736108
texas-roadhouse-columbus-6,3.5,65,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '1540 Bethel Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['1540 Bethel Rd', 'Columbus, OH 43220']}","{'latitude': 40.06414, 'longitude': -83.06011}",$$,40.06414,-83.06011
land-yacht-bbq-columbus,3.5,23,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '3833 W Broad St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43228', 'country': 'US', 'state': 'OH', 'display_address': ['3833 W Broad St', 'Columbus, OH 43228']}","{'latitude': 39.9523372234485, 'longitude': -83.1054530635071}",$,39.95233722,-83.10545306
station-house-81-commercial-point,4,17,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '11 Front St', 'address2': None, 'address3': None, 'city': 'Commercial Point', 'zip_code': '43116', 'country': 'US', 'state': 'OH', 'display_address': ['11 Front St', 'Commercial Point, OH 43116']}","{'latitude': 39.76879, 'longitude': -83.05878}",$,39.76879,-83.05878
market-and-boar-columbus,3.5,68,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'address1': '59 Spruce St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['59 Spruce St', 'Columbus, OH 43215']}","{'latitude': 39.97217, 'longitude': -83.00416}",$$,39.97217,-83.00416
oak-hill-barbeque-sunbury,4.5,63,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '60 N Columbus St', 'address2': '', 'address3': '', 'city': 'Sunbury', 'zip_code': '43074', 'country': 'US', 'state': 'OH', 'display_address': ['60 N Columbus St', 'Sunbury, OH 43074']}","{'latitude': 40.244251, 'longitude': -82.85923}",$$,40.244251,-82.85923
backcountry-barbecue-lancaster,3,3,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '5705 Lithopolis Rd NW', 'address2': '', 'address3': '', 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['5705 Lithopolis Rd NW', 'Lancaster, OH 43130']}","{'latitude': 39.748262, 'longitude': -82.7097866}",$$,39.748262,-82.7097866
city-barbeque-gahanna,4,96,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'catering', 'title': 'Caterers'}]","{'address1': '108 S. Stygler Road', 'address2': '', 'address3': '', 'city': 'Gahanna', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['108 S. Stygler Road', 'Gahanna, OH 43230']}","{'latitude': 40.017894744873, 'longitude': -82.8901672363281}",$$,40.01789474,-82.89016724
ray-rays-hog-pit-westerville-2,4,24,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'soulfood', 'title': 'Soul Food'}]","{'address1': '5755 Maxtown Rd', 'address2': '', 'address3': None, 'city': 'Westerville', 'zip_code': '43082', 'country': 'US', 'state': 'OH', 'display_address': ['5755 Maxtown Rd', 'Westerville, OH 43082']}","{'latitude': 40.1476125166414, 'longitude': -82.9211220145226}",$$,40.14761252,-82.92112201
smokey-bones-bar-and-fire-grill-columbus-3,2.5,59,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '3939 Morse Crossing', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['3939 Morse Crossing', 'Columbus, OH 43219']}","{'latitude': 40.04963, 'longitude': -82.92084}",$$,40.04963,-82.92084
route-62-barbeque-johnstown,4.5,97,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '580 W Coshocton St', 'address2': '', 'address3': '', 'city': 'Johnstown', 'zip_code': '43031', 'country': 'US', 'state': 'OH', 'display_address': ['580 W Coshocton St', 'Johnstown, OH 43031']}","{'latitude': 40.14834, 'longitude': -82.69985}",$,40.14834,-82.69985
smokey-bones-bar-and-fire-grill-columbus,3,47,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '1481 Polaris Pkwy', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43240', 'country': 'US', 'state': 'OH', 'display_address': ['1481 Polaris Pkwy', 'Columbus, OH 43240']}","{'latitude': 40.14061, 'longitude': -82.97972}",$$,40.14061,-82.97972
blues-columbus,5,1,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '400 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['400 N High St', 'Columbus, OH 43215']}","{'latitude': 39.97016, 'longitude': -83.0004}",No recorded price,39.97016,-83.0004
dickeys-barbecue-pit-hilliard,3,37,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '3915 Britton Pkwy', 'address2': '', 'address3': None, 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['3915 Britton Pkwy', 'Hilliard, OH 43026']}","{'latitude': 40.0328775077393, 'longitude': -83.1314561516047}",$$,40.03287751,-83.13145615
happys-pizza-columbus,3,7,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '3650 E Main St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43213', 'country': 'US', 'state': 'OH', 'display_address': ['3650 E Main St', 'Columbus, OH 43213']}","{'latitude': 39.9566333171739, 'longitude': -82.9003599668915}",$$,39.95663332,-82.90035997
tennessee-pit-barbecue-columbus,3.5,6,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'soulfood', 'title': 'Soul Food'}]","{'address1': '6091 Cleveland Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43231', 'country': 'US', 'state': 'OH', 'display_address': ['6091 Cleveland Ave', 'Columbus, OH 43231']}","{'latitude': 40.0988328161969, 'longitude': -82.9509530138229}",$,40.09883282,-82.95095301
texas-roadhouse-grove-city-2,3,43,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '4155 Parkway Centre Dr', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['4155 Parkway Centre Dr', 'Grove City, OH 43123']}","{'latitude': 39.8754332, 'longitude': -83.0466304}",$$,39.8754332,-83.0466304
bobs-backyard-barbecue-lancaster,4.5,11,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '', 'address2': None, 'address3': '', 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['Lancaster, OH 43130']}","{'latitude': 39.71598, 'longitude': -82.5993}",No recorded price,39.71598,-82.5993
city-barbeque-westerville-5,4,62,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '600 S State St', 'address2': '', 'address3': '', 'city': 'Westerville', 'zip_code': '43081', 'country': 'US', 'state': 'OH', 'display_address': ['600 S State St', 'Westerville, OH 43081']}","{'latitude': 40.10999, 'longitude': -82.92532}",$$,40.10999,-82.92532
mosleys-eats-and-treats-hilliard,3.5,3,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '2410 Hilliard Rome Rd', 'address2': '', 'address3': None, 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['2410 Hilliard Rome Rd', 'Hilliard, OH 43026']}","{'latitude': 40.0005, 'longitude': -83.15293}",No recorded price,40.0005,-83.15293
the-hansom-hog-groveport,3.5,7,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '549 Main St', 'address2': None, 'address3': '', 'city': 'Groveport', 'zip_code': '43125', 'country': 'US', 'state': 'OH', 'display_address': ['549 Main St', 'Groveport, OH 43125']}","{'latitude': 39.851444, 'longitude': -82.885246}",$$,39.851444,-82.885246
city-barbeque-powell,4,56,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'catering', 'title': 'Caterers'}]","{'address1': '3758 West Powell Road', 'address2': '', 'address3': '', 'city': 'Powell', 'zip_code': '43065', 'country': 'US', 'state': 'OH', 'display_address': ['3758 West Powell Road', 'Powell, OH 43065']}","{'latitude': 40.158958613153, 'longitude': -83.090005049856}",$$,40.15895861,-83.09000505
dickeys-barbecue-pit-lewis-center,3.5,48,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '8641 Columbus Pike', 'address2': 'Ste 1240', 'address3': '', 'city': 'Lewis Center', 'zip_code': '43035', 'country': 'US', 'state': 'OH', 'display_address': ['8641 Columbus Pike', 'Ste 1240', 'Lewis Center, OH 43035']}","{'latitude': 40.1646114885807, 'longitude': -83.0197454988956}",$$,40.16461149,-83.0197455
blue-pit-bbq-columbus,5,1,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': ""Parson's And Stanley"", 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43206', 'country': 'US', 'state': 'OH', 'display_address': [""Parson's And Stanley"", 'Columbus, OH 43206']}","{'latitude': 39.9449621, 'longitude': -82.9828983}",No recorded price,39.9449621,-82.9828983
longhorn-steakhouse-grove-city,3.5,35,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '1742 Stringtown Rd', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['1742 Stringtown Rd', 'Grove City, OH 43123']}","{'latitude': 39.87921, 'longitude': -83.04196}",$$,39.87921,-83.04196
smokey-bones-bar-and-fire-grill-grove-city,3,51,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '1615 Stringtown Rd', 'address2': '', 'address3': '', 'city': 'Grove City', 'zip_code': '43123', 'country': 'US', 'state': 'OH', 'display_address': ['1615 Stringtown Rd', 'Grove City, OH 43123']}","{'latitude': 39.87787, 'longitude': -83.04019}",$$,39.87787,-83.04019
ribman-catering-columbus,4,6,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'address1': '1030 Alum Creek Dr', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43209', 'country': 'US', 'state': 'OH', 'display_address': ['1030 Alum Creek Dr', 'Columbus, OH 43209']}","{'latitude': 39.9467791, 'longitude': -82.944824}",$$$,39.9467791,-82.944824
